Time,Channel 1,Channel 2,Channel 3
4.739,61.56,0.4381,0.277
4.74,-33.13,0.0663,0.270
4.741,-14.06,0.0663,0.210
4.742,-23.28,0.2218,0.242
4.743,-112.66,0.5328,0.164
4.744,-114.53,0.5328,0.017
4.745,-84.84,0.5328,-0.065
4.746,-97.81,0.5328,-0.153
4.747,-65.63,0.5328,-0.261
4.748,11.25,0.5328,-0.284
4.749,28.28,0.5328,-0.238
4.75,50.78,0.5328,-0.228
4.751,105.94,0.5328,-0.137
4.752,87.66,0.5328,-0.016
4.753,63.28,0.5328,0.038
4.754,91.72,0.5328,0.111
4.755,57.19,0.5328,0.222
4.756,13.28,0.5328,0.225
4.757,40.16,0.5328,0.248
4.758,-22.34,0.5542,0.305
4.759,-100.00,0.5969,0.204
4.76,-88.44,0.5969,0.105
4.761,-109.53,0.5969,0.027
4.762,-134.38,0.5969,-0.114
4.763,-66.56,0.5969,-0.242
4.764,-23.44,0.5969,-0.247
4.765,-22.34,0.5969,-0.289
4.766,56.09,0.5969,-0.292
4.767,91.09,0.5969,-0.177
4.768,63.13,0.5969,-0.109
4.769,116.72,0.5969,-0.050
4.77,109.38,0.5969,0.124
4.771,23.12,0.5969,0.168
4.772,55.78,0.5969,0.170
4.773,57.34,0.5969,0.280
4.774,-44.53,0.5920,0.285
4.775,-53.44,0.5822,0.191
4.776,-40.47,0.5822,0.178
4.777,-128.44,0.5822,0.110
4.778,-123.12,0.5822,-0.079
4.779,-60.78,0.5822,-0.136
4.78,-80.47,0.5822,-0.200
4.781,-47.66,0.5822,-0.297
4.782,50.78,0.5822,-0.296
4.783,50.47,0.5822,-0.196
4.784,43.91,0.5822,-0.195
4.785,121.72,0.5822,-0.108
4.786,96.09,0.5822,0.049
4.787,50.00,0.5822,0.084
4.788,86.72,0.5822,0.149
4.789,49.69,0.4038,0.258
4.79,-23.44,0.0469,0.248
4.791,-6.41,0.0469,0.211
4.792,-31.88,0.2055,0.235
4.793,-116.41,0.5228,0.147
4.794,-85.62,0.5228,0.003
4.795,-80.63,0.5228,-0.024
4.796,-131.72,0.5228,-0.159
4.797,-51.41,0.5228,-0.288
4.798,-8.44,0.5025,-0.262
4.799,-18.91,0.4619,-0.304
4.8,69.37,0.4619,-0.299
4.801,126.09,0.4619,-0.166
4.802,81.87,0.4619,-0.047
4.803,102.34,0.4619,-0.002
4.804,130.00,0.4619,0.158
4.805,32.50,0.3198,0.258
4.806,-3.75,0.0356,0.223
4.807,12.81,0.2063,0.251
4.808,-50.16,0.5475,0.248
4.809,-76.25,0.5475,0.150
4.81,-82.50,0.5475,0.096
4.811,-123.91,0.5475,-0.015
4.812,-96.72,0.5475,-0.152
4.813,-36.56,0.5475,-0.208
4.814,-44.38,0.5475,-0.225
4.815,-35.78,0.5475,-0.297
4.816,63.28,0.5475,-0.297
4.817,85.94,0.5475,-0.170
4.818,76.09,0.5475,-0.125
4.819,127.50,0.5475,-0.018
4.82,85.94,0.5475,0.130
4.821,31.72,0.5475,0.154
4.822,71.41,0.5475,0.193
4.823,29.69,0.5669,0.297
4.824,-54.53,0.6056,0.253
4.825,-32.19,0.6056,0.188
4.826,-55.94,0.6056,0.188
4.827,-142.50,0.6056,0.076
4.828,-93.13,0.6056,-0.097
4.829,-65.00,0.6056,-0.111
4.83,-99.22,0.6056,-0.227
4.831,-34.84,0.6056,-0.309
4.832,36.09,0.6056,-0.296
4.833,39.69,0.6056,-0.237
4.834,75.78,0.6056,-0.217
4.835,139.84,0.6056,-0.085
4.836,87.34,0.6056,0.063
4.837,65.16,0.6056,0.089
4.838,95.00,0.6056,0.193
4.839,27.50,0.4142,0.279
4.84,-10.62,0.0312,0.248
4.841,3.59,0.2047,0.258
4.842,-61.25,0.5516,0.255
4.843,-109.06,0.5516,0.136
4.844,-74.84,0.5516,0.037
4.845,-95.31,0.5516,-0.014
4.846,-126.09,0.5516,-0.153
4.847,-55.00,0.5516,-0.266
4.848,-13.59,0.5516,-0.263
4.849,22.34,0.5516,-0.293
4.85,93.91,0.5516,-0.219
4.851,89.38,0.5516,-0.106
4.852,71.56,0.5516,-0.040
4.853,108.44,0.5516,0.037
4.854,82.97,0.5516,0.177
4.855,15.00,0.5516,0.203
4.856,47.03,0.5516,0.207
4.857,28.13,0.5858,0.297
4.858,-68.44,0.6544,0.263
4.859,-57.34,0.6544,0.161
4.86,-70.00,0.6544,0.148
4.861,-151.25,0.6544,0.021
4.862,-107.03,0.6544,-0.154
4.863,-54.69,0.6544,-0.193
4.864,-81.72,0.6544,-0.263
4.865,-11.72,0.6544,-0.357
4.866,80.63,0.6544,-0.287
4.867,60.00,0.6544,-0.196
4.868,88.28,0.6544,-0.167
4.869,144.38,0.6544,-0.019
4.87,69.06,0.6544,0.122
4.871,42.34,0.6544,0.119
4.872,79.06,0.6544,0.207
4.873,19.06,0.6336,0.277
4.874,-32.97,0.5922,0.245
4.875,-22.81,0.5922,0.211
4.876,-79.53,0.5922,0.199
4.877,-123.59,0.5922,0.052
4.878,-75.16,0.5922,-0.048
4.879,-91.72,0.5922,-0.098
4.88,-108.44,0.5922,-0.232
4.881,-16.41,0.5922,-0.315
4.882,15.94,0.5614,-0.264
4.883,28.44,0.4997,-0.283
4.884,114.38,0.4997,-0.208
4.885,103.12,0.4997,-0.054
4.886,69.06,0.4997,-0.001
4.887,108.91,0.4997,0.084
4.888,80.63,0.4997,0.217
4.889,-4.22,0.3454,0.245
4.89,14.84,0.0369,0.208
4.891,9.53,0.2319,0.275
4.892,-73.12,0.6219,0.227
4.893,-79.69,0.6219,0.128
4.894,-92.50,0.6219,0.068
4.895,-129.22,0.6219,-0.057
4.896,-97.19,0.6219,-0.191
4.897,-40.94,0.6219,-0.251
4.898,-48.13,0.6219,-0.273
4.899,18.91,0.6219,-0.347
4.9,121.72,0.6219,-0.235
4.901,81.41,0.6219,-0.104
4.902,65.47,0.6219,-0.072
4.903,98.91,0.6219,0.027
4.904,67.66,0.6219,0.126
4.905,50.47,0.6219,0.163
4.906,64.84,0.6219,0.227
4.907,4.22,0.6260,0.292
4.908,-46.56,0.6344,0.235
4.909,-31.56,0.6344,0.199
4.91,-107.50,0.6344,0.172
4.911,-152.03,0.6344,-0.016
4.912,-68.75,0.6344,-0.132
4.913,-61.41,0.6344,-0.153
4.914,-94.37,0.6344,-0.255
4.915,-4.69,0.6344,-0.342
4.916,65.00,0.6344,-0.264
4.917,43.12,0.6344,-0.212
4.918,101.56,0.6344,-0.178
4.919,130.00,0.6344,-0.009
4.92,64.37,0.6344,0.082
4.921,92.81,0.6344,0.120
4.922,97.66,0.6344,0.268
4.923,-0.47,0.6239,0.315
4.924,-29.84,0.6028,0.267
4.925,-28.75,0.6028,0.255
4.926,-100.16,0.6028,0.209
4.927,-123.75,0.6028,0.055
4.928,-74.06,0.6028,-0.038
4.929,-103.28,0.6028,-0.093
4.93,-97.34,0.6028,-0.245
4.931,-11.41,0.6028,-0.288
4.932,5.62,0.6028,-0.268
4.933,30.94,0.6028,-0.277
4.934,99.38,0.6028,-0.206
4.935,93.28,0.6028,-0.078
4.936,68.75,0.6028,-0.019
4.937,108.13,0.6028,0.060
4.938,84.22,0.6028,0.197
4.939,17.81,0.6028,0.228
4.94,32.97,0.6028,0.233
4.941,-10.47,0.6097,0.294
4.942,-91.88,0.6234,0.212
4.943,-68.91,0.6234,0.110
4.944,-96.88,0.6234,0.074
4.945,-132.66,0.6234,-0.083
4.946,-64.69,0.6234,-0.191
4.947,-58.59,0.6234,-0.213
4.948,-58.28,0.6234,-0.308
4.949,40.16,0.6234,-0.329
4.95,80.00,0.6234,-0.228
4.951,63.28,0.6234,-0.169
4.952,126.41,0.6234,-0.102
4.953,129.22,0.6234,0.083
4.954,39.69,0.6234,0.157
4.955,55.00,0.6234,0.163
4.956,68.12,0.6234,0.267
4.957,-31.41,0.6224,0.299
4.958,-56.09,0.6203,0.204
4.959,-38.59,0.6203,0.187
4.96,-116.09,0.6203,0.127
4.961,-128.28,0.6203,-0.045
4.962,-69.53,0.6203,-0.130
4.963,-91.72,0.6203,-0.184
4.964,-68.44,0.6203,-0.313
4.965,34.38,0.6203,-0.321
4.966,50.62,0.6203,-0.244
4.967,42.19,0.6203,-0.220
4.968,123.59,0.6203,-0.160
4.969,115.94,0.6203,0.027
4.97,47.34,0.6203,0.072
4.971,88.59,0.6203,0.122
4.972,64.84,0.6203,0.249
4.973,-11.72,0.4222,0.252
4.974,1.25,0.0259,0.226
4.975,-24.38,0.2066,0.254
4.976,-106.56,0.5678,0.177
4.977,-88.44,0.5678,0.041
4.978,-80.78,0.5678,0.000
4.979,-130.47,0.5678,-0.121
4.98,-69.22,0.5678,-0.261
4.981,-19.22,0.5678,-0.259
4.982,-16.25,0.5678,-0.299
4.983,60.16,0.5678,-0.292
4.984,109.53,0.5678,-0.179
4.985,88.44,0.5678,-0.072
4.986,99.38,0.5678,-0.002
4.987,113.91,0.5678,0.126
4.988,54.22,0.5678,0.226
4.989,21.41,0.5678,0.235
4.99,25.62,0.5678,0.268
4.991,-39.53,0.5812,0.286
4.992,-75.16,0.6081,0.189
4.993,-57.03,0.6081,0.136
4.994,-121.41,0.6081,0.075
4.995,-131.41,0.6081,-0.107
4.996,-58.13,0.6081,-0.188
4.997,-67.34,0.6081,-0.223
4.998,-47.81,0.6081,-0.322
4.999,60.78,0.6081,-0.319
5,67.81,0.6081,-0.201
5.001,40.47,0.6081,-0.183
5.002,126.25,0.6081,-0.120
5.003,116.41,0.6081,0.069
5.004,50.31,0.6081,0.113
5.005,94.06,0.6081,0.170
5.006,51.09,0.4349,0.301
5.007,-44.22,0.0884,0.272
5.008,-18.28,0.0884,0.213
5.009,-37.50,0.2364,0.235
5.01,-141.56,0.5322,0.138
5.011,-103.91,0.5322,-0.048
5.012,-65.47,0.5322,-0.070
5.013,-113.44,0.5322,-0.179
5.014,-50.00,0.5322,-0.297
5.015,25.78,0.5322,-0.279
5.016,28.59,0.5322,-0.245
5.017,60.78,0.5322,-0.222
5.018,107.81,0.5322,-0.124
5.019,84.84,0.5322,-0.006
5.02,90.78,0.5322,0.046
5.021,111.72,0.5322,0.176
5.022,28.75,0.3669,0.269
5.023,-16.09,0.0362,0.233
5.024,6.09,0.0362,0.237
5.025,-42.81,0.1953,0.245
5.026,-101.72,0.5134,0.152
5.027,-73.28,0.5134,0.042
5.028,-104.37,0.5134,0.005
5.029,-136.56,0.5134,-0.167
5.03,-40.62,0.5134,-0.268
5.031,-25.78,0.5204,-0.248
5.032,-22.34,0.5344,-0.320
5.033,77.19,0.5344,-0.293
5.034,101.72,0.5344,-0.165
5.035,80.47,0.5344,-0.089
5.036,105.00,0.5344,-0.004
5.037,101.41,0.5344,0.121
5.038,47.03,0.5344,0.198
5.039,46.88,0.5344,0.215
5.04,35.16,0.5609,0.292
5.041,-59.53,0.6141,0.285
5.042,-61.56,0.6141,0.173
5.043,-57.66,0.6141,0.162
5.044,-137.34,0.6141,0.058
5.045,-103.28,0.6141,-0.113
5.046,-54.69,0.6141,-0.149
5.047,-86.56,0.6141,-0.222
5.048,-29.53,0.6141,-0.322
5.049,71.56,0.6141,-0.281
5.05,42.03,0.5346,-0.179
5.051,42.03,0.3756,-0.197
5.052,123.44,0.3756,-0.095
5.053,81.72,0.3756,0.050
5.054,64.37,0.3756,0.069
5.055,108.44,0.3756,0.178
5.056,28.75,0.4515,0.286
5.057,-32.50,0.6031,0.236
5.058,-10.47,0.6031,0.221
5.059,-65.16,0.6031,0.215
5.06,-131.41,0.6031,0.090
5.061,-82.66,0.6031,-0.048
5.062,-81.72,0.6031,-0.075
5.063,-121.25,0.6031,-0.211
5.064,-40.47,0.6031,-0.318
5.065,20.94,0.6031,-0.292
5.066,28.28,0.6031,-0.276
5.067,105.00,0.6031,-0.236
5.068,117.50,0.6031,-0.066
5.069,58.75,0.6031,-0.001
5.07,90.47,0.6031,0.052
5.071,93.13,0.6031,0.180
5.072,4.69,0.4182,0.238
5.073,8.75,0.0484,0.190
5.074,30.62,0.2227,0.256
5.075,-56.09,0.5713,0.251
5.076,-81.72,0.5713,0.143
5.077,-78.12,0.5713,0.088
5.078,-129.53,0.5713,-0.013
5.079,-110.16,0.5713,-0.172
5.08,-51.56,0.5713,-0.233
5.081,-41.25,0.5713,-0.275
5.082,12.97,0.5713,-0.316
5.083,89.22,0.5713,-0.249
5.084,69.69,0.5713,-0.137
5.085,75.16,0.5713,-0.109
5.086,121.41,0.5713,0.013
5.087,69.37,0.5713,0.133
5.088,44.53,0.5713,0.152
5.089,79.22,0.5713,0.223
5.09,15.00,0.5900,0.310
5.091,-71.41,0.6275,0.253
5.092,-43.28,0.6275,0.168
5.093,-78.28,0.6275,0.166
5.094,-147.03,0.6275,0.011
5.095,-72.66,0.6275,-0.128
5.096,-53.75,0.6275,-0.134
5.097,-91.41,0.6275,-0.236
5.098,-15.47,0.6275,-0.317
5.099,53.75,0.6275,-0.267
5.1,40.16,0.6275,-0.210
5.101,85.78,0.6275,-0.186
5.102,125.78,0.6275,-0.038
5.103,50.00,0.6275,0.065
5.104,65.94,0.6275,0.062
5.105,107.50,0.6275,0.197
5.106,25.62,0.6067,0.277
5.107,-18.28,0.5650,0.248
5.108,-17.50,0.5650,0.240
5.109,-90.78,0.5650,0.213
5.11,-114.22,0.5650,0.059
5.111,-73.28,0.5650,-0.015
5.112,-110.63,0.5650,-0.088
5.113,-100.16,0.5650,-0.236
5.114,-23.44,0.5650,-0.288
5.115,0.00,0.5650,-0.283
5.116,31.25,0.5650,-0.288
5.117,99.38,0.5650,-0.221
5.118,90.00,0.5650,-0.089
5.119,72.81,0.5650,-0.041
5.12,119.84,0.5650,0.056
5.121,101.09,0.5650,0.199
5.122,25.31,0.5650,0.258
5.123,40.94,0.5650,0.250
5.124,8.44,0.6035,0.340
5.125,-101.09,0.6806,0.267
5.126,-87.50,0.6806,0.138
5.127,-98.91,0.6806,0.092
5.128,-135.16,0.6806,-0.060
5.129,-73.44,0.6806,-0.179
5.13,-44.69,0.6806,-0.207
5.131,-66.88,0.6806,-0.268
5.132,20.00,0.6806,-0.340
5.133,83.44,0.6806,-0.228
5.134,43.91,0.6806,-0.173
5.135,104.37,0.6806,-0.140
5.136,131.87,0.6806,0.035
5.137,56.87,0.6806,0.123
5.138,73.44,0.6806,0.149
5.139,76.09,0.6806,0.270
5.14,-15.00,0.6573,0.301
5.141,-43.28,0.6106,0.240
5.142,-18.28,0.6106,0.215
5.143,-87.97,0.6106,0.204
5.144,-139.69,0.6106,0.039
5.145,-77.19,0.6106,-0.076
5.146,-88.59,0.6106,-0.116
5.147,-96.87,0.6106,-0.253
5.148,3.44,0.6106,-0.309
5.149,48.28,0.6106,-0.246
5.15,27.50,0.6106,-0.213
5.151,98.12,0.6106,-0.191
5.152,122.19,0.6106,-0.017
5.153,60.78,0.6106,0.053
5.154,88.91,0.6106,0.105
5.155,72.34,0.6106,0.231
5.156,-2.50,0.4149,0.250
5.157,4.84,0.0234,0.226
5.158,-3.75,0.1982,0.259
5.159,-85.94,0.5478,0.219
5.16,-89.84,0.5478,0.088
5.161,-82.34,0.5478,0.039
5.162,-134.53,0.5478,-0.077
5.163,-88.44,0.5478,-0.230
5.164,-18.59,0.5478,-0.254
5.165,-17.19,0.5478,-0.267
5.166,39.06,0.5478,-0.288
5.167,101.72,0.5478,-0.189
5.168,66.41,0.5478,-0.085
5.169,80.78,0.5478,-0.056
5.17,120.31,0.5478,0.077
5.171,59.53,0.5478,0.184
5.172,26.25,0.5478,0.196
5.173,38.12,0.5478,0.237
5.174,-15.31,0.5675,0.272
5.175,-57.19,0.6069,0.206
5.176,-61.41,0.6069,0.158
5.177,-109.06,0.6069,0.083
5.178,-119.22,0.6069,-0.061
5.179,-60.00,0.6069,-0.155
5.18,-70.16,0.6069,-0.181
5.181,-77.19,0.6069,-0.295
5.182,25.62,0.6069,-0.335
5.183,74.06,0.6069,-0.244
5.184,51.56,0.6069,-0.187
5.185,106.56,0.6069,-0.141
5.186,107.03,0.6069,0.026
5.187,46.87,0.6069,0.073
5.188,81.25,0.6069,0.120
5.189,70.16,0.6069,0.236
5.19,-16.87,0.4241,0.260
5.191,-11.41,0.0584,0.202
5.192,-17.19,0.2258,0.238
5.193,-111.56,0.5606,0.168
5.194,-103.91,0.5606,0.014
5.195,-71.09,0.5606,-0.040
5.196,-125.31,0.5606,-0.128
5.197,-88.91,0.5606,-0.291
5.198,5.47,0.5606,-0.306
5.199,16.41,0.5606,-0.280
5.2,51.41,0.5606,-0.273
5.201,122.97,0.5606,-0.177
5.202,89.38,0.5606,-0.027
5.203,56.09,0.5606,0.002
5.204,112.50,0.5606,0.085
5.205,75.63,0.5606,0.227
5.206,14.22,0.5606,0.237
5.207,32.50,0.5606,0.255
5.208,-24.06,0.5759,0.302
5.209,-95.47,0.6066,0.207
5.21,-83.75,0.6066,0.111
5.211,-110.47,0.6066,0.039
5.212,-135.31,0.6066,-0.110
5.213,-63.75,0.6066,-0.231
5.214,-24.06,0.6066,-0.238
5.215,-33.59,0.6066,-0.279
5.216,51.25,0.6066,-0.305
5.217,89.06,0.6066,-0.177
5.218,59.84,0.6066,-0.127
5.219,121.25,0.6066,-0.057
5.22,112.03,0.6066,0.116
5.221,34.37,0.6066,0.167
5.222,52.81,0.6066,0.184
5.223,56.56,0.6066,0.273
5.224,-29.06,0.6125,0.297
5.225,-47.34,0.6244,0.214
5.226,-50.94,0.6244,0.203
5.227,-128.59,0.6244,0.113
5.228,-119.53,0.6244,-0.054
5.229,-77.50,0.6244,-0.127
5.23,-100.16,0.6244,-0.209
5.231,-53.28,0.6244,-0.327
5.232,54.22,0.6244,-0.316
5.233,51.41,0.6244,-0.218
5.234,47.81,0.6244,-0.213
5.235,133.28,0.6244,-0.123
5.236,114.37,0.6244,0.053
5.237,52.97,0.6244,0.106
5.238,86.09,0.6244,0.159
5.239,61.56,0.6244,0.278
5.24,-21.87,0.4323,0.283
5.241,-1.25,0.0481,0.234
5.242,-24.53,0.2152,0.280
5.243,-118.44,0.5494,0.185
5.244,-111.87,0.5494,0.043
5.245,-91.56,0.5494,-0.038
5.246,-115.47,0.5494,-0.140
5.247,-55.78,0.5494,-0.269
5.248,-10.47,0.5524,-0.252
5.249,4.06,0.5584,-0.290
5.25,77.03,0.5584,-0.243
5.251,96.88,0.5584,-0.136
5.252,81.56,0.5584,-0.050
5.253,101.56,0.5584,0.027
5.254,98.12,0.5584,0.153
5.255,35.31,0.5584,0.223
5.256,22.50,0.5584,0.224
5.257,25.94,0.5584,0.268
5.258,-51.56,0.5707,0.276
5.259,-87.50,0.5953,0.165
5.26,-71.72,0.5953,0.101
5.261,-118.59,0.5953,0.022
5.262,-110.00,0.5953,-0.136
5.263,-38.28,0.5953,-0.198
5.264,-58.75,0.5953,-0.213
5.265,-43.44,0.5953,-0.316
5.266,64.69,0.5953,-0.300
5.267,69.69,0.5953,-0.187
5.268,63.44,0.5953,-0.160
5.269,132.19,0.5953,-0.060
5.27,88.13,0.5953,0.104
5.271,34.84,0.5953,0.117
5.272,81.41,0.5953,0.174
5.273,55.31,0.5953,0.279
5.274,-33.28,0.6015,0.284
5.275,-32.03,0.6137,0.213
5.276,-49.53,0.6137,0.220
5.277,-147.34,0.6137,0.114
5.278,-112.66,0.6137,-0.074
5.279,-74.06,0.6137,-0.112
5.28,-108.91,0.6137,-0.223
5.281,-32.34,0.6137,-0.329
5.282,41.56,0.6137,-0.287
5.283,22.34,0.6137,-0.246
5.284,77.19,0.6137,-0.242
5.285,145.00,0.6137,-0.092
5.286,80.94,0.6137,0.048
5.287,69.53,0.6137,0.070
5.288,97.19,0.6137,0.187
5.289,34.06,0.5881,0.264
5.29,-10.62,0.5369,0.255
5.291,-5.78,0.5369,0.243
5.292,-58.13,0.5369,0.243
5.293,-109.06,0.5369,0.127
5.294,-80.16,0.5369,0.025
5.295,-100.47,0.5369,-0.033
5.296,-119.53,0.5369,-0.176
5.297,-39.84,0.5369,-0.273
5.298,-21.09,0.5266,-0.256
5.299,-6.41,0.5059,-0.315
5.3,91.41,0.5059,-0.268
5.301,100.00,0.5059,-0.132
5.302,72.19,0.5059,-0.068
5.303,111.72,0.5059,0.013
5.304,78.59,0.5059,0.155
5.305,18.12,0.5059,0.170
5.306,50.47,0.5059,0.191
5.307,31.25,0.5346,0.271
5.308,-45.16,0.5919,0.254
5.309,-49.69,0.5919,0.180
5.31,-78.91,0.5919,0.154
5.311,-153.13,0.5919,0.022
5.312,-101.41,0.5919,-0.152
5.313,-53.91,0.5919,-0.180
5.314,-70.47,0.5919,-0.260
5.315,5.78,0.5919,-0.321
5.316,75.47,0.5919,-0.248
5.317,48.44,0.5919,-0.170
5.318,72.50,0.5919,-0.151
5.319,125.94,0.5919,-0.025
5.32,72.81,0.5919,0.101
5.321,66.56,0.5919,0.120
5.322,93.13,0.5919,0.234
5.323,10.62,0.5945,0.307
5.324,-42.19,0.5997,0.255
5.325,-19.37,0.5997,0.222
5.326,-85.00,0.5997,0.216
5.327,-133.44,0.5997,0.052
5.328,-77.66,0.5997,-0.051
5.329,-90.31,0.5997,-0.103
5.33,-95.00,0.5997,-0.231
5.331,-15.78,0.5997,-0.293
5.332,11.72,0.5997,-0.263
5.333,19.84,0.5997,-0.270
5.334,106.72,0.5997,-0.223
5.335,129.06,0.5997,-0.056
5.336,58.44,0.5997,0.035
5.337,85.78,0.5997,0.061
5.338,106.87,0.5997,0.207
5.339,21.56,0.4080,0.274
5.34,14.84,0.0247,0.250
5.341,1.56,0.2261,0.304
5.342,-80.47,0.6291,0.253
5.343,-82.97,0.6291,0.143
5.344,-88.28,0.6291,0.087
5.345,-140.47,0.6291,-0.033
5.346,-107.19,0.6291,-0.194
5.347,-31.09,0.6291,-0.248
5.348,-38.59,0.6291,-0.256
5.349,6.41,0.6291,-0.325
5.35,94.53,0.6291,-0.243
5.351,73.75,0.6291,-0.136
5.352,91.72,0.6291,-0.096
5.353,128.44,0.6291,0.048
5.354,59.06,0.6291,0.161
5.355,27.97,0.6291,0.166
5.356,66.09,0.6291,0.217
5.357,9.53,0.6325,0.298
5.358,-60.94,0.6394,0.236
5.359,-42.66,0.6394,0.176
5.36,-91.72,0.6394,0.151
5.361,-144.22,0.6394,-0.007
5.362,-78.44,0.6394,-0.138
5.363,-74.37,0.6394,-0.164
5.364,-88.59,0.6394,-0.287
5.365,23.91,0.6394,-0.342
5.366,66.72,0.6394,-0.239
5.367,37.81,0.6394,-0.208
5.368,112.81,0.6394,-0.163
5.369,118.44,0.6394,0.018
5.37,49.06,0.6394,0.074
5.371,83.28,0.6394,0.116
5.372,80.31,0.6394,0.240
5.373,-4.22,0.4410,0.276
5.374,-10.78,0.0444,0.232
5.375,-4.69,0.2183,0.255
5.376,-84.06,0.5662,0.223
5.377,-117.81,0.5662,0.087
5.378,-93.75,0.5662,-0.013
5.379,-120.63,0.5662,-0.101
5.38,-88.44,0.5662,-0.254
5.381,-13.75,0.5662,-0.278
5.382,-16.87,0.5662,-0.282
5.383,36.72,0.5662,-0.312
5.384,119.84,0.5662,-0.208
5.385,99.38,0.5662,-0.072
5.386,69.69,0.5662,-0.010
5.387,98.28,0.5662,0.068
5.388,79.69,0.5662,0.187
5.389,16.87,0.5662,0.227
5.39,30.94,0.5662,0.221
5.391,9.06,0.5858,0.289
5.392,-70.31,0.6250,0.239
5.393,-75.31,0.6250,0.148
5.394,-110.31,0.6250,0.088
5.395,-135.00,0.6250,-0.072
5.396,-64.69,0.6250,-0.182
5.397,-47.34,0.6250,-0.202
5.398,-67.19,0.6250,-0.277
5.399,27.19,0.6250,-0.336
5.4,88.28,0.6250,-0.222
5.401,45.16,0.6250,-0.160
5.402,99.06,0.6250,-0.132
5.403,128.75,0.6250,0.038
5.404,56.56,0.6250,0.126
5.405,66.56,0.6250,0.152
5.406,62.19,0.6250,0.259
5.407,-20.00,0.6154,0.276
5.408,-34.22,0.5962,0.219
5.409,-40.94,0.5962,0.208
5.41,-125.31,0.5962,0.137
5.411,-135.47,0.5962,-0.043
5.412,-65.31,0.5962,-0.134
5.413,-90.47,0.5962,-0.174
5.414,-73.28,0.5962,-0.315
5.415,31.25,0.5962,-0.320
5.416,40.94,0.5962,-0.253
5.417,42.34,0.5962,-0.238
5.418,123.75,0.5962,-0.168
5.419,111.87,0.5962,0.009
5.42,47.03,0.5962,0.056
5.421,95.62,0.5962,0.103
5.422,77.03,0.5962,0.247
5.423,-12.50,0.4092,0.257
5.424,-2.03,0.0350,0.222
5.425,-13.28,0.2089,0.253
5.426,-92.34,0.5566,0.196
5.427,-97.66,0.5566,0.068
5.428,-93.75,0.5566,0.000
5.429,-125.16,0.5566,-0.119
5.43,-63.28,0.5566,-0.250
5.431,-24.38,0.5566,-0.246
5.432,-28.91,0.5566,-0.299
5.433,67.50,0.5566,-0.303
5.434,113.44,0.5566,-0.164
5.435,73.59,0.5566,-0.077
5.436,95.31,0.5566,-0.017
5.437,112.34,0.5566,0.114
5.438,56.25,0.5566,0.208
5.439,22.34,0.5566,0.227
5.44,30.94,0.5566,0.253
5.441,-27.97,0.5758,0.288
5.442,-65.47,0.6144,0.197
5.443,-56.41,0.6144,0.158
5.444,-132.81,0.6144,0.084
5.445,-135.94,0.6144,-0.108
5.446,-54.53,0.6144,-0.188
5.447,-64.84,0.6144,-0.217
5.448,-54.38,0.6144,-0.318
5.449,57.50,0.6144,-0.326
5.45,81.72,0.6144,-0.203
5.451,52.81,0.6144,-0.163
5.452,117.34,0.6144,-0.097
5.453,110.63,0.6144,0.072
5.454,36.41,0.6144,0.124
5.455,75.47,0.6144,0.145
5.456,68.12,0.6144,0.275
5.457,-27.50,0.4299,0.281
5.458,-19.84,0.0609,0.220
5.459,-26.41,0.2244,0.242
5.46,-125.16,0.5512,0.168
5.461,-116.88,0.5512,-0.009
5.462,-79.53,0.5512,-0.066
5.463,-121.72,0.5512,-0.168
5.464,-69.84,0.5512,-0.310
5.465,21.56,0.5512,-0.308
5.466,23.59,0.5512,-0.267
5.467,66.25,0.5512,-0.260
5.468,124.69,0.5512,-0.134
5.469,77.34,0.5512,-0.011
5.47,65.00,0.5512,0.021
5.471,117.81,0.5512,0.119
5.472,50.00,0.3799,0.256
5.473,-5.31,0.0372,0.219
5.474,24.06,0.0372,0.246
5.475,-40.31,0.2179,0.267
5.476,-95.47,0.5794,0.165
5.477,-85.00,0.5794,0.076
5.478,-107.81,0.5794,-0.005
5.479,-130.78,0.5794,-0.139
5.48,-67.03,0.5794,-0.267
5.481,-22.81,0.5794,-0.273
5.482,-10.00,0.5794,-0.312
5.483,73.91,0.5794,-0.293
5.484,97.66,0.5794,-0.164
5.485,77.66,0.5794,-0.098
5.486,120.47,0.5794,-0.009
5.487,94.22,0.5794,0.143
5.488,22.50,0.5794,0.179
5.489,50.16,0.5794,0.188
5.49,43.44,0.5807,0.280
5.491,-42.19,0.5834,0.275
5.492,-42.03,0.5834,0.195
5.493,-62.34,0.5834,0.191
5.494,-130.00,0.5834,0.071
5.495,-95.94,0.5834,-0.069
5.496,-62.34,0.5834,-0.121
5.497,-91.25,0.5834,-0.194
5.498,-48.13,0.5834,-0.304
5.499,54.22,0.5834,-0.290
5.5,54.53,0.5834,-0.195
5.501,50.94,0.5834,-0.181
5.502,110.94,0.5834,-0.093
5.503,95.62,0.5834,0.041
5.504,67.19,0.5834,0.098
5.505,80.16,0.5834,0.175
5.506,33.44,0.4031,0.258
5.507,-21.25,0.0425,0.242
5.508,1.25,0.0425,0.216
5.509,-48.91,0.2032,0.244
5.51,-127.03,0.5247,0.118
5.511,-89.69,0.5247,-0.010
5.512,-81.09,0.5247,-0.062
5.513,-109.38,0.5247,-0.172
5.514,-44.22,0.5247,-0.280
5.515,5.16,0.5247,-0.260
